,accuracy,condition,child,target_word,age,Unnamed: 0,Target,Near Distractor,Random 1,Random 2,aoa,response,response_type
1330,1,obj,18,toothbrush,5.21369863,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1331,1,obj,19,toothbrush,5.778082192,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1332,0,obj,20,toothbrush,5.117808219,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1333,0,obj,21,toothbrush,5.361643836,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1334,1,obj,22,toothbrush,5.287671233,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1335,0,obj,23,toothbrush,5.060273973,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1336,0,obj,24,toothbrush,5.657534247,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1337,0,obj,25,toothbrush,5.97260274,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1338,1,obj,26,toothbrush,5.676712329,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1339,0,obj,27,toothbrush,5.531506849,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1340,1,obj,28,toothbrush,5.64109589,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1341,0,obj,29,toothbrush,3.994520548,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1342,0,obj,30,toothbrush,5.6,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1343,1,obj,31,toothbrush,5.591780822,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1344,0,obj,32,toothbrush,5.115068493,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1345,0,photo,33,toothbrush,4.682191781,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1346,1,photo,34,toothbrush,5.246575342,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1347,0,photo,35,toothbrush,3.983561644,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1348,0,photo,36,toothbrush,4.775342466,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1349,0,photo,37,toothbrush,4.279452055,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1350,0,photo,38,toothbrush,4.208219178,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1351,0,photo,39,toothbrush,4.263013699,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1352,0,photo,40,toothbrush,4.78630137,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1353,0,photo,41,toothbrush,3.978082192,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1354,0,photo,42,toothbrush,4.391780822,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1355,0,photo,43,toothbrush,4.391780822,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1356,0,photo,44,toothbrush,4.835616438,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1357,0,photo,45,toothbrush,4.043835616,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1358,0,photo,46,toothbrush,4.797260274,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1359,1,photo,47,toothbrush,4.153424658,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1360,0,photo,48,toothbrush,4.454794521,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1361,0,photo,49,toothbrush,4.610958904,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1362,0,photo,50,toothbrush,4.024657534,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1363,0,photo,51,toothbrush,4.994520548,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1364,0,photo,52,toothbrush,4.44109589,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1365,0,photo,53,toothbrush,4.290410959,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1366,0,photo,54,toothbrush,7.673972603,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1367,1,photo,55,toothbrush,7.928767123,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1368,1,photo,56,toothbrush,7.98,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1369,1,photo,57,toothbrush,7.926027397,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1370,1,photo,58,toothbrush,7.99,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1371,1,photo,59,toothbrush,6.101369863,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1372,0,photo,60,toothbrush,6.430136986,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1373,1,photo,61,toothbrush,6.575342466,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1374,0,photo,62,toothbrush,5.871232877,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1375,1,photo,63,toothbrush,7.717808219,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1376,1,photo,64,toothbrush,7.728767123,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1377,1,cartoon,65,toothbrush,7.873972603,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1378,1,cartoon,66,toothbrush,7.350684932,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1379,1,cartoon,67,toothbrush,6.928767123,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1380,1,cartoon,68,toothbrush,7.504109589,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1381,1,cartoon,69,toothbrush,7.479452055,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1382,0,cartoon,70,toothbrush,7.164383562,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1383,0,cartoon,71,toothbrush,5.287671233,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1384,0,cartoon,72,toothbrush,7.301369863,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1385,0,cartoon,73,toothbrush,7.128767123,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1386,1,cartoon,74,toothbrush,7.194520548,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1387,1,cartoon,75,toothbrush,7.476712329,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1388,0,cartoon,76,toothbrush,6.873972603,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1389,1,cartoon,77,toothbrush,7.531506849,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1390,1,cartoon,78,toothbrush,7.115068493,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1391,0,cartoon,79,toothbrush,3.846575342,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1392,0,cartoon,80,toothbrush,4.057534247,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1393,1,cartoon,81,toothbrush,3.6,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1394,1,cartoon,82,toothbrush,6.602739726,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1395,0,cartoon,83,toothbrush,5.249315068,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1396,0,cartoon,84,toothbrush,3.01369863,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1397,1,cartoon,85,toothbrush,3.246575342,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1398,0,cartoon,86,toothbrush,3.326027397,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1399,0,cartoon,87,toothbrush,3.265753425,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1400,1,cartoon,88,toothbrush,3.871232877,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1401,0,cartoon,89,toothbrush,3.150684932,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1402,0,cartoon,90,toothbrush,3.063013699,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1403,1,cartoon,91,toothbrush,3.495890411,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1404,0,cartoon,92,toothbrush,3.142465753,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1405,0,cartoon,93,toothbrush,3.77260274,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1406,0,cartoon,94,toothbrush,3.443835616,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1407,0,cartoon,95,toothbrush,3.547945205,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1408,1,cartoon,96,toothbrush,4.82739726,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1409,0,bw,97,toothbrush,4.517808219,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1410,1,bw,98,toothbrush,3.901369863,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1411,1,bw,99,toothbrush,4.783561644,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1412,1,bw,100,toothbrush,4.950684932,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1413,0,bw,101,toothbrush,3.134246575,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1414,1,obj,1,sweater,6.854794521,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1415,1,obj,2,sweater,6.82739726,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1416,1,obj,3,sweater,7.150684932,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1417,1,obj,4,sweater,6.852054795,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1418,1,obj,5,sweater,7.24109589,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1419,1,obj,6,sweater,4.235616438,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1420,1,obj,7,sweater,3.117808219,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1421,1,obj,8,sweater,5.854794521,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1422,1,obj,9,sweater,4.268493151,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1423,1,obj,10,sweater,5.106849315,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1424,1,obj,11,sweater,5.109589041,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1425,0,obj,12,sweater,5.276712329,14,sweater,skirt,glasses,toilet paper,28.246207202604666,skirt,Near Distractor
1426,1,obj,13,sweater,5.630136986,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1427,1,obj,14,sweater,5.178082192,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1428,1,obj,15,sweater,5.969863014,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1429,1,obj,16,sweater,5.452054795,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1430,1,obj,17,sweater,5.252054795,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1431,1,obj,18,sweater,5.21369863,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1432,1,obj,19,sweater,5.778082192,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1433,1,obj,20,sweater,5.117808219,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1434,1,obj,21,sweater,5.361643836,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1435,1,obj,22,sweater,5.287671233,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1436,1,obj,23,sweater,5.060273973,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1437,1,obj,24,sweater,5.657534247,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1438,1,obj,25,sweater,5.97260274,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1439,1,obj,26,sweater,5.676712329,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1440,1,obj,27,sweater,5.531506849,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1441,1,obj,28,sweater,5.64109589,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1442,1,obj,29,sweater,3.994520548,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1443,1,obj,30,sweater,5.6,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1444,1,obj,31,sweater,5.591780822,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1445,1,obj,32,sweater,5.115068493,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1446,0,photo,33,sweater,4.682191781,14,sweater,skirt,glasses,toilet paper,28.246207202604666,skirt,Near Distractor
1447,1,photo,34,sweater,5.246575342,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1448,1,photo,35,sweater,3.983561644,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1449,1,photo,36,sweater,4.775342466,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1450,1,photo,37,sweater,4.279452055,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1451,1,photo,38,sweater,4.208219178,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1452,1,photo,39,sweater,4.263013699,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1453,1,photo,40,sweater,4.78630137,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1454,1,photo,41,sweater,3.978082192,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1455,1,photo,42,sweater,4.391780822,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1456,1,photo,43,sweater,4.391780822,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1457,1,photo,44,sweater,4.835616438,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1458,1,photo,45,sweater,4.043835616,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1459,1,photo,46,sweater,4.797260274,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1460,0,photo,47,sweater,4.153424658,14,sweater,skirt,glasses,toilet paper,28.246207202604666,toilet paper,Random
1461,1,photo,48,sweater,4.454794521,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1462,1,photo,49,sweater,4.610958904,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1463,1,photo,50,sweater,4.024657534,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1464,1,photo,51,sweater,4.994520548,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1465,1,photo,52,sweater,4.44109589,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1466,1,photo,53,sweater,4.290410959,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1467,1,photo,54,sweater,7.673972603,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1468,1,photo,55,sweater,7.928767123,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1469,1,photo,56,sweater,7.98,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1470,1,photo,57,sweater,7.926027397,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1471,1,photo,58,sweater,7.99,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1472,1,photo,59,sweater,6.101369863,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1473,1,photo,60,sweater,6.430136986,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1474,1,photo,61,sweater,6.575342466,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1475,1,photo,62,sweater,5.871232877,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1476,1,photo,63,sweater,7.717808219,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1477,1,photo,64,sweater,7.728767123,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1478,1,cartoon,65,sweater,7.873972603,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1479,1,cartoon,66,sweater,7.350684932,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1480,1,cartoon,67,sweater,6.928767123,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1481,1,cartoon,68,sweater,7.504109589,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1482,1,cartoon,69,sweater,7.479452055,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1483,1,cartoon,70,sweater,7.164383562,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1484,1,cartoon,71,sweater,5.287671233,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1485,1,cartoon,72,sweater,7.301369863,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1486,1,cartoon,73,sweater,7.128767123,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1487,1,cartoon,74,sweater,7.194520548,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1488,1,cartoon,75,sweater,7.476712329,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1489,1,cartoon,76,sweater,6.873972603,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1490,1,cartoon,77,sweater,7.531506849,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1491,1,cartoon,78,sweater,7.115068493,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1492,1,cartoon,79,sweater,3.846575342,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1493,1,cartoon,80,sweater,4.057534247,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1494,1,cartoon,81,sweater,3.6,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1495,1,cartoon,82,sweater,6.602739726,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1496,1,cartoon,83,sweater,5.249315068,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1497,1,cartoon,84,sweater,3.01369863,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1498,1,cartoon,85,sweater,3.246575342,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1499,1,cartoon,86,sweater,3.326027397,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1500,1,cartoon,87,sweater,3.265753425,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1501,1,cartoon,88,sweater,3.871232877,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1502,0,cartoon,89,sweater,3.150684932,14,sweater,skirt,glasses,toilet paper,28.246207202604666,skirt,Near Distractor
